段落角色,等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.975,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.65625
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9948718,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.65625
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9899498,0.65625
12,1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.65625
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.2352941,0.65625
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.25,0.65625
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.173913,0.65625
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.99,0.65625
11,1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.75
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.65625
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.92,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.65625
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9913043,0.65625
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8,0.65625
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.65625
11,1,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.75
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.65625
18,1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
19,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8762887,0.65625
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
3,0,4,宋体,-1,1,5,0,0,0,4,10,0,0,0.4772727,0.21428571428571427
4,0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0,0.42857142857142855
5,0,2,宋体,-1,1,5,0,0,0,4,10,0,0,0,0.42857142857142855
10,0,0,宋体,-1,1,2,2,0,-1,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.995,0.21428571428571427
15,0,0,宋体,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,3,2,0,1,4,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.989899,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
15,0,0,宋体,0,0,1,2,0,1,4,10,0,1,0.8939394,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.995,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9714286,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,0,4,10,0,1,1,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,0,4,10,0,0,0.7,0.42857142857142855
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.5714286,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.895,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,0.9142857,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.5714286,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.715,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,TimesNewRoman,0,1,5,0,0,1,4,10,0,1,0.6666667,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.5714286,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.92,0.21428571428571427
10,0,0,宋体,-1,1,5,0,0,-1,4,10,0,0,1,1.0
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,0.2727273,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.4157895,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,0.4444444,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8139535,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.7142857,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8865248,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,4,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.89,0.21428571428571427
15,0,0,宋体,0,0,1,2,0,1,4,10,0,1,0.8888889,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,4,10,0,1,0.8518519,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,4,10,0,1,0.9534883,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,4,10,0,1,0.9393939,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.5,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7373737,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,0.4285714,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.4639175,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,0.2916667,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6484375,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,1,0.25,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.4766839,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,1,0.2666667,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6767676,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.4615385,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5245901,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.4166667,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5858586,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,0.5,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8241206,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,0.4444444,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.815,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,10,0,0,0.4705882,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.3967391,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,3,3,0,0,0,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.557377,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6576087,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
9,0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.2300885,0.42857142857142855
9,0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.3032787,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,0,0.7142857,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.2727273,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6818182,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0.4,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.895,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,0.4444444,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,0.54,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,4,10,0,1,0.5416667,0.21428571428571427
15,0,0,宋体,0,0,1,2,0,-1,4,10,0,1,0.5471698,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,0,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.5271739,0.21428571428571427
10,0,0,宋体,-1,1,2,2,0,-1,1,1,0,0,1,1.0
11,0,0,宋体,-1,1,5,2,0,-1,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,1,2,0,-1,3,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.4897959,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,1,2,0,-1,3,10,0,0,0.3333333,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.5238096,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,1,2,0,-1,3,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.5,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,1,2,0,-1,3,10,0,0,0.375,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.5116279,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,1,2,0,-1,3,10,0,1,0.6,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.5187166,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,0,1,0.21428571428571427
15,0,7,宋体,0,1,1,2,0,-1,3,10,0,1,0.7272727,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,3,10,0,0,0.5121951,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,0.7,0.42857142857142855
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6666667,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,1,0.08163265,0.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,0,0.990991,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,0,0.01290323,0.0
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,1,0.06593407,0.0
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,0,0.05844156,0.0
12,0,0,宋体,-1,1,5,2,0,-1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,0,0.0137931,0.0
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,0,0.05405406,0.0
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,0,0.2530121,0.0
11,0,0,宋体,-1,1,5,2,0,-1,4,10,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,0,0.03870968,0.0
12,0,0,宋体,-1,1,5,2,0,-1,4,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,0,1,0.21428571428571427
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,0,0.03870968,0.0
10,0,0,宋体,-1,1,2,2,0,-1,1,1,0,0,1,1.0
11,0,0,宋体,-1,1,5,2,0,-1,3,10,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,5,2,0,-1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,-1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.99,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,3,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.7222222,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.945,0.21428571428571427
12,0,0,宋体,-1,1,5,2,0,-1,4,3,0,0,1,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.7777778,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.98,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,-1,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.995,0.21428571428571427
18,0,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
19,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.895,0.21428571428571427
15,0,0,宋体,-1,1,1,2,0,-1,4,10,0,0,0.5,0.42857142857142855
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,1,0,0.0
15,0,0,宋体,-1,1,1,2,0,-1,4,10,0,0,0.5454546,0.42857142857142855
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,1,0,0.0
15,0,0,宋体,-1,1,1,2,0,-1,4,10,0,0,0.6153846,0.42857142857142855
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,1,0,0.0
15,0,0,宋体,-1,1,1,2,0,-1,3,10,0,0,0.6153846,0.42857142857142855
16,0,0,新宋体,0,0,5,0,0,0,4,10,0,1,0,0.0
15,0,0,宋体,0,0,5,0,0,0,4,10,0,0,0.879397,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,0.7894737,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,1,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9292929,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,0,0,0.21428571428571427
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8643216,0.21428571428571427
3,0,4,宋体,-1,1,5,0,0,0,3,10,0,0,0.7777778,0.14285714285714285
4,0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0,0.42857142857142855
5,0,2,TimesNewRoman,-1,1,5,0,0,0,3,10,0,1,0,0.14285714285714285
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7948718,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.96,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9621212,0.21428571428571427
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.96,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,-1,1,5,2,0,1,3,10,0,0,0.2142857,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.885,0.21428571428571427
15,0,0,宋体,-1,1,5,2,0,1,3,10,0,0,0.3333333,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6785714,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.95,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
11,0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9761904,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9180328,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.984375,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9555556,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9090909,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,0,0.9365079,0.21428571428571427
6,0,0,Calibri,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9480519,0.21428571428571427
6,0,0,Calibri,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9157895,0.21428571428571427
6,0,0,Calibri,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,0.6363636,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.83,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9285714,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9898477,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9880952,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9406779,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9894737,0.21428571428571427
